dVal1,dVal2,dVal3,dStd1,dStd2,dStd3,dStdTotal,dCovar12,dCovar13,dCovar23,dPointingErrorH,dPointingErrorV,dPointingErrorD,dAprioriStd1,dAprioriStd2,dAprioriStd3,dAprioriStdTotal,dAprioriCovar12,dAprioriCovar13,dAprioriCovar23,dTemperature,dPressure,dHumidity,
1603.8878,3065.5949,219.9279,0.00151747,0.00216912,0.00364433,0.00450432,-2.78994e-06,1.66143e-06,1.01702e-06,0.00010792,0.000202837,0.0160194,0.013888,0.0175323,0.0198116,0.029879,-0.000131908,3.63784e-05,2.38144e-05,23.4,1022,25.2,
1480.3530,3189.3599,226.4993,0.0014064,0.00176352,0.00402532,0.00461424,-1.75387e-06,1.9771e-06,1.27162e-06,6.74181e-05,0.000246075,0.0176454,0.0142059,0.017063,0.019653,0.0296512,-0.000133856,3.45385e-05,2.48217e-05,23.4,1022,25.2,
1480.1738,3065.7590,223.1875,0.00249068,0.00362107,0.00321611,0.00544601,-8.76355e-06,1.25208e-06,9.49038e-07,0.000116288,0.000180471,0.0145863,0.0137609,0.0169729,0.0193002,0.0291537,-0.000125709,3.45184e-05,2.34722e-05,23.4,1022,25.2,
1480.1662,1594.9770,226.2481,0.00132408,0.00380797,0.00540462,0.00674268,-2.92197e-06,5.04304e-06,1.17087e-06,0.000190569,0.00038351,0.0247176,0.00987292,0.0161193,0.0163569,0.0249971,-3.73715e-05,3.20807e-05,7.05415e-06,23.4,1022,25.2,
1603.2945,1582.7717,222.7257,0.00191693,0.00785182,0.00558286,0.00982314,-1.25858e-05,5.29494e-06,9.43766e-07,0.000268297,0.000255264,0.0221289,0.0100097,0.0167218,0.0169416,0.025823,-3.88577e-05,3.40694e-05,7.08787e-06,23.4,1022,25.2,
1492.3637,1717.9634,229.5367,0.000991107,0.00287433,0.00327519,0.00446889,-2.00033e-06,1.79432e-06,4.6793e-07,0.000140698,0.000194589,0.0140237,0.0100779,0.0162245,0.0165558,0.0252763,-4.4453e-05,3.2202e-05,8.28713e-06,23.4,1022,25.2,
1480.1502,1595.0284,226.2005,0.00101748,0.00330169,0.00332374,0.00479413,-2.27142e-06,1.89185e-06,4.14608e-07,0.000146283,0.000177379,0.0132704,0.00987303,0.0161193,0.0163569,0.0249971,-3.73739e-05,3.20832e-05,7.05525e-06,23.4,1022,25.2,
1464.3829,117.4833,226.2595,0.000540576,0.00109163,0.00264999,0.00291656,2.59792e-07,1.24299e-06,-1.86107e-07,7.02292e-06,0.000153634,0.00888619,0.00998172,0.0160598,0.0163746,0.0250136,4.15964e-05,3.1969e-05,-7.76894e-06,23.4,1021,25.5,
1575.9800,64.0137,222.9718,0.00207668,0.00716791,0.00539381,0.00920786,1.27174e-05,4.71176e-06,-1.70244e-06,0.000195266,0.000228978,0.018018,0.01021,0.0166269,0.016976,0.0258628,4.69046e-05,3.38366e-05,-8.49591e-06,23.4,1021,25.3,
1517.6832,228.9038,228.5775,0.00134378,0.00526792,0.0041309,0.00682796,5.5994e-06,2.87677e-06,-8.11327e-07,0.000194266,0.000276931,0.0197017,0.00987591,0.0162827,0.0165091,0.0252034,3.64482e-05,3.24944e-05,-6.65061e-06,23.4,1021,25.3,
1464.4162,117.4723,226.2680,0.00163017,0.00503745,0.00605819,0.00804581,6.01042e-06,6.40118e-06,-1.35752e-06,0.000222274,0.000227022,0.0183578,0.00998177,0.0160599,0.0163748,0.0250138,4.15977e-05,3.1969e-05,-7.76897e-06,23.4,1021,25.3,
2986.1535,98.9825,193.5783,0.000891709,0.00247724,0.00605641,0.00660393,1.01152e-06,4.75638e-06,-2.66513e-07,9.74884e-05,0.000219219,0.0200708,0.0118617,0.0235911,0.0238104,0.0355552,7.3044e-05,5.67677e-05,-9.5855e-06,23.4,1021,25.3,
3094.6623,39.4441,193.0177,0.00058346,0.0022667,0.00333335,0.00407303,9.01731e-07,1.39732e-06,-1.43228e-07,6.6683e-05,0.000148391,0.0139398,0.0120826,0.0241409,0.0243943,0.0363848,8.08226e-05,5.84675e-05,-1.03752e-05,23.4,1021,25.5,
3045.5424,207.4419,195.1152,0.00184836,0.0111927,0.00545934,0.0125895,1.79024e-05,3.48516e-06,-2.14007e-06,0.000280598,0.000145821,0.0266818,0.0117764,0.0238683,0.0240182,0.0358504,6.4093e-05,5.74581e-05,-8.27379e-06,23.4,1021,25.4,
2986.1394,98.9563,193.5345,0.00113963,0.00588107,0.00434648,0.00740119,5.80759e-06,2.35577e-06,-6.89445e-07,0.000154463,0.000150552,0.0180444,0.0118617,0.0235911,0.0238103,0.0355552,7.30459e-05,5.67716e-05,-9.58649e-06,23.3,1021,25.4,
2972.4383,1582.1543,189.5339,0.000734826,0.00193057,0.00388871,0.00440331,-4.66155e-07,1.91698e-06,3.59999e-07,5.67585e-05,0.000139667,0.0125688,0.0116877,0.0235124,0.0236538,0.0353403,-6.22725e-05,5.6865e-05,8.3606e-06,23.3,1021,25.6,
3092.2193,1550.9587,187.0962,0.000597032,0.00316149,0.00263071,0.00415597,-1.34103e-06,8.74304e-07,9.64997e-08,7.07299e-05,0.00014146,0.0134596,0.011793,0.0241038,0.0242234,0.0361503,-6.13435e-05,5.88858e-05,8.05919e-06,23.3,1021,25.5,
3003.5263,1701.8084,192.2407,0.00173035,0.00778253,0.00833499,0.011534,-1.01278e-05,8.80049e-06,1.55402e-06,0.000174236,0.000270229,0.0269988,0.0118911,0.0236874,0.0238999,0.0356889,-7.38739e-05,5.71335e-05,9.79317e-06,23.3,1021,25.5,
2972.4797,1582.1334,189.4946,0.00119023,0.00524108,0.00705813,0.00887145,-3.8769e-06,6.42385e-06,1.09553e-06,0.000154651,0.000302009,0.0282031,0.0116878,0.0235126,0.023654,0.0353406,-6.22712e-05,5.68692e-05,8.3609e-06,23.3,1021,25.5,
2997.1695,3070.4717,184.2526,0.0102393,0.0218877,0.0145738,0.028219,-0.000219942,2.26514e-05,1.18803e-05,0.000556986,0.000430128,0.0640276,0.0153142,0.0240909,0.0259125,0.0385533,-0.000203482,5.88628e-05,2.72057e-05,23.3,1021,25.5,
3120.3694,3058.9845,181.4096,0.00367046,0.0080515,0.00637864,0.0109081,-2.87924e-05,4.35132e-06,2.07335e-06,0.000171741,0.000212935,0.025398,0.0154003,0.0246803,0.0264483,0.0393166,-0.000208683,6.0937e-05,2.73019e-05,23.3,1021,25.6,
3008.6108,3193.5421,187.9458,0.00317364,0.00639648,0.00578069,0.00918713,-1.97108e-05,3.51923e-06,1.79371e-06,0.000214538,0.000219032,0.028226,0.0157329,0.0241979,0.0262269,0.0389989,-0.000216167,5.88033e-05,2.86456e-05,23.3,1021,25.6,
2997.2033,3070.4935,184.2936,0.00173146,0.00317263,0.00624536,0.00721582,-4.17616e-06,4.24533e-06,1.85753e-06,9.06449e-05,0.000195515,0.0196452,0.0153143,0.0240911,0.0259127,0.0385535,-0.000203487,5.88594e-05,2.72042e-05,23.3,1021,25.8,
18.7600,1579.5176,556.8987,0.00141812,0.00352453,0.00117598,0.00397697,-4.89446e-06,1.60871e-07,8.46417e-08,0.000236788,0.000186212,0.00980925,0.00831091,0.0118857,0.0124261,0.0190984,-3.3967e-05,1.2659e-05,5.01685e-06,23.3,1021,25.8,
142.4403,1577.0069,554.3472,0.000856083,0.00226187,0.00163518,0.00291937,-1.86879e-06,3.22216e-07,1.20792e-07,0.000153106,0.000245541,0.00999827,0.00831594,0.01197,0.0124344,0.0191586,-3.161e-05,1.19242e-05,4.39343e-06,23.3,1021,25.8,
21.3287,1702.9470,559.3598,0.00140661,0.00296925,0.00201029,0.00385179,-4.08745e-06,4.6698e-07,2.44935e-07,0.000209846,0.000211638,0.00996784,0.00860582,0.0117135,0.0124319,0.0191264,-3.77924e-05,1.17934e-05,5.50923e-06,23.3,1021,25.8,
18.7573,1579.5254,556.8725,0.00205838,0.00499648,0.00422117,0.00685712,-9.74884e-06,2.2294e-06,9.01173e-07,0.000499354,0.000374667,0.0203287,0.00831094,0.0118857,0.0124261,0.0190984,-3.3967e-05,1.26603e-05,5.01741e-06,23.3,1021,25.8,
-39.6595,3016.9895,557.2855,0.00165038,0.00129855,0.00183235,0.00278702,-2.11335e-06,1.7695e-07,2.57096e-07,9.17811e-05,0.000132604,0.00760944,0.011826,0.010646,0.013482,0.0208556,-5.38124e-05,6.39405e-06,8.13811e-06,23.3,1021,25.9,
83.9046,3019.1726,554.7387,0.0012161,0.00103695,0.00168672,0.00232361,-1.15567e-06,1.67812e-07,1.87644e-07,7.64131e-05,0.00015022,0.00818625,0.0119668,0.0110734,0.013879,0.0214114,-5.91332e-05,7.0841e-06,8.40369e-06,23.3,1021,26,
-41.8260,3140.6417,560.0449,0.00375884,0.00279085,0.00277559,0.00544258,-1.04273e-05,1.76393e-07,7.18084e-07,0.000167942,0.000227378,0.01387,0.0123354,0.0107875,0.0139653,0.0215305,-5.83729e-05,6.4755e-06,8.7351e-06,23.3,1021,26,
-39.7166,3016.9894,557.2210,0.00089581,0.000706302,0.00235724,0.00261876,-5.83436e-07,3.84449e-07,3.53891e-07,7.01044e-05,0.000172286,0.00877642,0.0118259,0.0106459,0.0134818,0.0208553,-5.38099e-05,6.39543e-06,8.14014e-06,23.3,1021,26,
1422.4688,3087.1789,519.9743,0.00213478,0.00301685,0.00498849,0.00620836,-6.29057e-06,1.59848e-06,9.83306e-07,0.000173561,0.000294791,0.0228326,0.0136176,0.0166356,0.0190811,0.0287449,-0.000125896,1.65495e-05,1.15957e-05,23.3,1021,26.1,
1546.2347,3089.3389,517.1788,0.000832418,0.00115153,0.0020797,0.00251875,-7.89627e-07,2.69736e-07,1.54578e-07,4.53539e-05,0.000119604,0.00876779,0.0137494,0.0171962,0.0195966,0.0294751,-0.000132276,1.75367e-05,1.18313e-05,23.3,1021,25.9,
1420.3459,3210.7630,522.4767,0.00134916,0.00172011,0.00203436,0.00298625,-1.87206e-06,2.18118e-07,1.64159e-07,7.07644e-05,0.000142962,0.0108422,0.0140732,0.0167155,0.0194331,0.0292422,-0.000133803,1.65009e-05,1.22226e-05,23.3,1021,26,
1422.5096,3087.1685,519.9846,0.000643065,0.000904946,0.00176917,0.00208864,-5.63126e-07,2.03767e-07,1.19784e-07,4.46241e-05,0.000123085,0.00873854,0.0136176,0.0166358,0.0190812,0.0287451,-0.000125897,1.65492e-05,1.15952e-05,23.3,1021,26.1,
